Date,Tm,Opp,Result,MP,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2PA_AVG,2P%_AVG,3P_AVG,3PA_AVG,3P%_AVG,FT_AVG,FTA_AVG,FT%_AVG,PTS_AVG,FG.1_AVG,FGA.1_AVG,FG%.1_AVG,2P.1_AVG,2PA.1_AVG,2P%.1_AVG,3P.1_AVG,3PA.1_AVG,3P%.1_AVG,FT.1_AVG,FTA.1_AVG,FT%.1_AVG,PTS.1_AVG,FG_players_AVG,FGA_players_AVG,FG%_players_AVG,3P_players_AVG,3PA_players_AVG,3P%_players_AVG,FT_players_AVG,FTA_players_AVG,FT%_players_AVG,ORB_players_AVG,DRB_players_AVG,TRB_players_AVG,AST_players_AVG,STL_players_AVG,BLK_players_AVG,TOV_players_AVG,PF_players_AVG,PTS_players_AVG,+/-_players_AVG,TS%_players_AVG,eFG%_players_AVG,3PAr_players_AVG,FTr_players_AVG,ORB%_players_AVG,DRB%_players_AVG,TRB%_players_AVG,AST%_players_AVG,STL%_players_AVG,BLK%_players_AVG,TOV%_players_AVG,USG%_players_AVG,ORtg_players_AVG,DRtg_players_AVG,BPM_players_AVG,A/T_AVG,FG_AVG_AVG
18/01/2021,PHO,MEM,L 104-108,240,39.1,86.9,0.4502,27.7,54.2,0.5116,11.4,32.7,0.3497,14.2,18.9,0.7457,103.8,41.4,92.7,0.4474,31.7,63,0.5048,9.7,29.7,0.3242,12.2,15.9,0.7853,104.7,4.745784722,10.50920139,0.461641569,1.40525,3.939166667,0.264440979,1.720659722,2.3055,0.465681931,1.183465278,4.110729167,5.294194444,3.057486111,1.069541667,0.740208333,2.029430556,1.790076389,12.61747917,0.149979167,0.558618757,0.52944859,0.390969042,0.222789181,4.50644375,15.27249653,10.01874097,16.88378611,1.849927083,2.077815972,14.4925,20.21312847,106.0386042,106.4068542,-1.192224306,1.591781812,22.77890972
18/01/2021,DET,MIA,L 107-113,240,40.9,90.2,0.452,24.8,47.7,0.5265,16.1,42.5,0.3753,16.7,21.5,0.7908,114.6,39.1,82.1,0.4764,25.4,44.3,0.5721,13.7,37.8,0.3636,18.4,24.2,0.7508,110.3,4.749319444,10.49303472,0.466955194,1.848006944,4.869375,0.308750403,1.888298611,2.357375,0.521622472,1.11025,3.849569444,4.959819444,3.107958333,1.120055556,0.487173611,1.590243056,2.348208333,13.23494444,2.625048611,0.587157875,0.555316486,0.47734609,0.315891243,4.480724306,16.77366389,10.31396875,15.99560833,2.013570833,1.908340278,12.91150347,20.20914028,114.0991944,110.4657014,-0.225711806,2.308715855,22.90995139
18/01/2021,MIA,DET,W 113-107,240,41.3,82.8,0.4979,26.4,45.3,0.5784,14.9,37.5,0.3964,15,20.8,0.6897,112.5,38.4,91.9,0.4176,24.8,53.5,0.4663,13.6,38.4,0.3551,18.5,22.7,0.8133,108.9,4.959,9.852270833,0.482904007,1.764902778,4.383715278,0.331041792,1.849638889,2.546354167,0.383908528,0.959784722,4.285118056,5.244902778,3.312,0.732208333,0.781666667,2.084881944,2.345604167,13.53254167,2.072069444,0.591914396,0.570021125,0.46365641,0.281065396,4.413102778,15.38330417,10.48001528,16.75633542,1.297858333,2.447918056,16.10270208,20.20687708,114.1888056,111.8600347,-0.206940278,1.673242576,23.60331944
18/01/2021,NYK,ORL,W 91-84,240,41.7,86.1,0.484,27.6,50,0.5555,14.1,36.1,0.3808,14.4,18.6,0.7653,111.9,39.3,92.6,0.4258,29.6,61,0.4883,9.7,31.6,0.3065,13.3,16.9,0.7933,101.6,4.596138889,9.440493056,0.464652653,1.600041667,3.994631944,0.321743215,1.640611111,2.1324375,0.501390986,0.758555556,3.929743056,4.688298611,2.731361111,0.817388889,0.621333333,1.536881944,1.804013889,12.43293056,4.680152778,0.573366778,0.542762986,0.439288819,0.225096451,3.746204167,15.0925625,9.955145139,15.18486458,1.606125694,2.033602083,12.35306389,20.00273403,111.0974514,104.1331875,0.417625694,2.156923591,21.2913125
18/01/2021,ORL,NYK,L 84-91,240,37.4,84.8,0.4413,24.3,45.7,0.5284,13.1,39.1,0.3392,15.2,20.9,0.7224,103.1,38.4,85.4,0.4511,29.8,57.9,0.517,8.6,27.5,0.3226,14.3,18.8,0.7631,99.7,4.660395833,10.36070139,0.448858472,1.580215278,4.595625,0.326681861,1.965777778,2.677645833,0.449317417,1.173680556,4.071104167,5.244784722,2.746180556,0.807229167,0.598847222,1.470347222,2.049673611,12.86678472,2.251638889,0.558378806,0.52827091,0.462224694,0.255216125,4.292097917,15.27515625,9.7907875,15.65224931,1.384216667,1.833589583,10.83785625,19.99966875,111.6647292,105.9941319,-0.155309722,2.129181305,22.26382639
18/01/2021,POR,SAS,L 104-125,240,41.3,87.4,0.4729,28.3,56.2,0.5065,13,31.2,0.412,14.6,20.4,0.7212,110.2,41,94.7,0.4336,30,64.3,0.4678,11,30.4,0.3529,15.6,20.2,0.7654,108.6,5.010381944,10.50963194,0.477978854,1.585375,3.687451389,0.299078493,1.775131944,2.476368056,0.491544014,1.153506944,4.675222222,5.828729167,3.002333333,0.524826389,0.666013889,1.7511875,1.975645833,13.38127083,1.567527778,0.573473201,0.551686785,0.373271264,0.271633028,4.34435625,16.30081597,10.75555347,15.38869167,0.8853375,1.934233333,14.44887153,20.20869306,111.2444375,109.4966458,-0.614024306,1.774659886,23.40317361
18/01/2021,SAS,POR,W 125-104,240,40.5,87.9,0.4598,27.6,51.5,0.5341,12.9,36.4,0.3458,20.5,25.9,0.8042,114.4,39.9,91.3,0.4376,23.4,47.9,0.4922,16.5,43.4,0.3789,19.8,24.2,0.8259,116.1,4.779979167,10.28197917,0.454150139,1.540916667,4.285256944,0.280649097,2.425118056,3.018923611,0.526806285,0.968055556,4.269201389,5.237256944,3.021736111,0.697472222,0.566583333,1.634104167,2.178854167,13.52599306,-0.785527778,0.564444326,0.523749326,0.407904771,0.304594771,4.195890278,15.902125,10.27943542,16.15555208,1.309123611,2.270657639,12.58522014,20.00204792,112.1618472,114.4674306,-1.143300694,1.926234145,23.04904167
18/01/2021,DAL,TOR,L 93-116,240,38.2,85.3,0.4492,24.9,48.6,0.514,13.3,36.7,0.3654,21.7,27.1,0.8039,111.4,38.7,88.3,0.4389,21.9,44.3,0.4955,16.8,44,0.3836,18.3,22.7,0.8201,112.5,4.730590278,10.55920833,0.440298861,1.686326389,4.570368056,0.2937565,2.756256944,3.381777778,0.546400417,1.154944444,4.299770833,5.454715278,3.231,0.764173611,0.752965278,1.776729167,2.190819444,13.90376389,0.418583333,0.56115475,0.514643743,0.417801743,0.337762889,4.582284722,15.58309236,10.18839028,17.14936736,1.33183125,2.912386806,12.53325278,19.99876806,111.1081111,113.8569722,-0.510146528,1.975894238,24.10661806
18/01/2021,TOR,DAL,W 116-93,240,37.2,86.7,0.4279,27,51.5,0.5241,10.2,35.2,0.2856,18.3,24.7,0.7282,102.9,39.4,87.5,0.4508,25.7,48.1,0.5335,13.7,39.4,0.3468,16.2,22.7,0.7014,108.7,4.435055556,10.32776389,0.417671167,1.241138889,4.200743056,0.254506882,2.196541667,2.908159722,0.517714646,0.981972222,4.150402778,5.132375,2.666555556,0.948569444,0.337701389,1.567020833,2.340979167,12.30779167,-3.344902778,0.51042984,0.476136701,0.433036201,0.325344514,4.058621528,15.95924514,9.902710417,14.95302431,1.619697917,1.44364375,12.39583403,20.20828681,102.5167153,111.5396389,-1.296477083,1.761271056,21.39299306
17/01/2021,BOS,NYK,L 75-105,240,38.1,85.2,0.4479,25,47.5,0.5256,13.1,37.7,0.3459,14.9,20.2,0.7285,104.2,38,85.3,0.4466,29.2,58.4,0.5009,8.8,26.9,0.3399,13.9,18.8,0.744,98.7,4.833479167,10.72904861,0.454120694,1.610208333,4.589222222,0.335344882,2.01,2.707701389,0.453252319,1.193916667,4.209034722,5.402951389,2.914979167,0.889979167,0.713375,1.472333333,2.070194444,13.28716667,3.225236111,0.561358514,0.533290438,0.445245882,0.234410146,4.31245625,15.1386875,9.772445139,15.61476944,1.444723611,2.1233625,10.28798264,19.999425,113.1175556,104.7895278,0.244367361,2.236099196,23.20845139
17/01/2021,NYK,BOS,W 105-75,240,39.6,86.8,0.458,28.2,54.7,0.5155,11.4,32.1,0.3532,18.2,23.4,0.7755,108.8,42.3,87.5,0.4855,30.2,56.2,0.5445,12.1,31.3,0.3859,16.5,21.6,0.7611,113.2,4.675340278,10.13754167,0.448977625,1.322645833,3.707736111,0.2586955,2.1341875,2.740875,0.5805315,0.950354167,3.552347222,4.502701389,2.531854167,0.855361111,0.519916667,1.619138889,2.067166667,12.80751389,-2.285652778,0.546306396,0.509621451,0.362213924,0.293363868,4.091324306,14.87147292,9.38053125,14.69002639,1.573576389,1.70838125,12.3784,19.99442986,109.3733611,114.0860486,-1.020482639,1.759006568,21.21734722
17/01/2021,CHI,DAL,W 117-101,240,38,87.3,0.4333,26.6,50.7,0.5256,11.4,36.6,0.3063,17.6,23.8,0.7263,105,39.4,86.5,0.4561,25.2,47,0.5352,14.2,39.5,0.3616,17.1,23.4,0.7204,110.1,4.516847222,10.34781944,0.424946618,1.331451389,4.287784722,0.261190333,2.087666667,2.794479167,0.511859528,1.081381944,4.054805556,5.1361875,2.666027778,0.878416667,0.319590278,1.595298611,2.322590278,12.4528125,-3.050416667,0.524760146,0.490333056,0.452714778,0.317314639,4.639628472,16.24633056,10.2287875,14.83320625,1.533949306,1.406565972,12.48061875,20.20897986,105.7671597,113.5537014,-1.158984028,1.717383361,21.45303472
17/01/2021,DAL,CHI,L 101-117,240,42.2,90.9,0.4659,26.7,50.9,0.5247,15.5,40,0.3911,21.1,27.4,0.7643,121,43.4,88,0.4943,29,51.8,0.5603,14.4,36.2,0.393,18,22.7,0.8016,119.2,5.106298611,10.77792361,0.465967729,1.840708333,4.642805556,0.389376812,2.622368056,3.368215278,0.537768569,1.0006875,3.679493056,4.680180556,3.086236111,1.112611111,0.522555556,1.545881944,2.3044375,14.67567361,1.758875,0.587138181,0.556383722,0.464263056,0.305548854,4.032371528,16.2196875,9.667511806,15.84882222,1.844417361,1.724959028,11.22447917,20.20086736,117.2797778,115.2626528,-1.027905556,2.166966722,24.07725694
17/01/2021,DEN,UTA,L 105-109,240,40.1,90.7,0.442,29.2,58.3,0.5005,10.9,32.4,0.3358,13.8,18,0.7556,104.9,41,88,0.4652,24.4,47.2,0.5169,16.6,40.8,0.3999,11.1,16.5,0.6702,109.7,4.678666667,10.36934028,0.444426771,1.268361111,3.641555556,0.258250458,1.590625,2.101284722,0.428496444,1.040069444,3.824513889,4.864583333,2.596131944,0.947513889,0.576673611,1.275166667,1.820479167,12.21631944,-2.343201389,0.532203431,0.507124861,0.362815243,0.206784556,4.028831944,15.11055556,9.382666667,14.65390972,1.679364583,2.122143056,9.723765972,19.99624792,107.2588403,112.4584028,-0.994924306,2.334640283,21.20122222
17/01/2021,UTA,DEN,W 109-105,240,41.1,85.6,0.4818,28.5,52.7,0.5455,12.6,32.9,0.3792,16.1,21.4,0.7392,110.9,43.3,87.4,0.4968,29.8,53,0.5627,13.5,34.4,0.3918,16.4,22.5,0.7405,116.5,5.269409722,10.8791875,0.482003861,1.610229167,4.157715278,0.303434444,1.930444444,2.559638889,0.504568889,1.038763889,3.738513889,4.777277778,3.315381944,0.930840278,0.524020833,1.823111111,2.262909722,14.07949306,-3.135527778,0.583020285,0.556731785,0.39603241,0.316640653,4.379405556,15.29398472,9.782309028,16.88334097,1.539536806,1.586738194,13.31297639,20.20837569,115.0248403,119.2340486,-1.618957639,1.905735822,23.62701389
17/01/2021,IND,LAC,L 96-129,240,39.9,84.3,0.4748,26.5,49.4,0.5398,13.4,34.9,0.3783,15.2,19.1,0.7828,108.4,41.8,85.6,0.4871,25.8,51.5,0.4997,16,34.1,0.4701,17.3,20.4,0.8487,116.9,4.664888889,9.8300625,0.474635646,1.610819444,4.127506944,0.290890618,1.838888889,2.272354167,0.508570632,0.920659722,3.509006944,4.429666667,2.827465278,0.703513889,0.304145833,1.549756944,1.994652778,12.77948611,-4.482430556,0.576887167,0.55000125,0.409679674,0.241677785,4.148910417,15.38235069,9.759154167,14.82128681,1.358798611,1.261805556,13.54642222,19.99865208,111.3088889,122.7933889,-1.636350694,1.878552744,21.04427778
17/01/2021,LAC,IND,W 129-96,240,40.1,86,0.4679,28.5,55.4,0.5154,11.6,30.6,0.3869,16.7,22,0.781,108.5,42.5,89.4,0.4751,30,55.6,0.5363,12.5,33.8,0.3651,15.1,19.7,0.767,112.6,5.073305556,10.76666667,0.476231715,1.458166667,3.730611111,0.318983021,2.208180556,2.838125,0.506523486,1.050215278,4.111263889,5.161479167,3.073333333,0.853972222,0.705840278,1.865527778,2.136861111,13.81295833,-1.112770833,0.581299465,0.549620632,0.372702215,0.263448146,4.39681875,16.34925,10.46939028,14.95336181,1.455947222,2.100680556,14.24986597,20.20693403,109.0055903,114.3755069,-0.250528472,2.952994572,23.60758333
17/01/2021,NOP,SAC,W 128-123,240,46.5,90.5,0.5143,30,51.5,0.5826,16.5,39,0.421,16.6,20.7,0.8055,126.1,41.7,87.6,0.4771,29.2,55,0.5348,12.5,32.6,0.3788,18.8,26.2,0.7201,114.7,5.605854167,10.83148611,0.504244083,1.932263889,4.750986111,0.36628034,2.149,2.622590278,0.502633236,1.038326389,3.896506944,4.934833333,3.327527778,0.973152778,0.575166667,1.512180556,2.1853125,15.29297222,6.148298611,0.625784007,0.59884291,0.433591,0.238166347,4.590896528,15.74496319,10.38896736,15.25239653,1.693825694,1.943323611,10.40547361,19.99592361,127.6914236,114.2493472,0.274413194,2.548748082,25.10365278
17/01/2021,SAC,NOP,L 123-128,240,38.1,85.3,0.4474,21.9,43,0.5099,16.2,42.3,0.3854,15.9,19.9,0.7894,108.3,39.2,86.4,0.4545,30,56.3,0.5358,9.2,30.1,0.2925,17.6,24.3,0.6966,105.2,4.465013889,9.916416667,0.453704486,1.930694444,4.964513889,0.333679181,1.967333333,2.388013889,0.485165035,0.850416667,3.8020625,4.652479167,3.337125,0.953868056,0.560270833,1.450875,2.302923611,12.82805556,3.138152778,0.582137514,0.551762924,0.507842736,0.242304299,3.482927083,14.99942778,9.278297222,18.31598819,1.652179861,1.820964583,11.90572014,20.20654583,112.5295694,109.0532431,0.118920139,2.549086326,22.33179861
16/01/2021,BRK,ORL,W 122-115,240,42.2,88,0.4787,28.9,52.2,0.555,13.3,35.8,0.3601,13.3,17.4,0.7619,111,38.6,91.6,0.423,29.4,62.1,0.4738,9.2,29.5,0.3121,15.7,19.1,0.8094,102.1,4.587958333,9.6138125,0.467888368,1.462069444,3.914111111,0.302072854,1.460201389,1.9210625,0.463526576,0.866076389,3.840180556,4.706256944,2.717847222,0.775333333,0.601895833,1.371180556,1.894868056,12.0981875,4.058708333,0.570778792,0.543985375,0.437276472,0.205387618,4.054398611,14.99338194,9.940660417,15.10764653,1.553039583,1.961806944,12.02833542,20.00455625,111.3766389,105.0356806,0.182208333,2.309327327,20.89952083
16/01/2021,ORL,BRK,L 115-122,240,43.1,93.5,0.4615,29.8,59.2,0.5074,13.3,34.3,0.385,17.3,21.8,0.804,116.8,43.9,89.3,0.4931,30,53.1,0.5668,13.9,36.2,0.3863,17.3,21.6,0.7957,119,5.139965278,11.09859028,0.454778049,1.518263889,3.913333333,0.352828014,2.142201389,2.665138889,0.503598458,1.190666667,3.8338125,5.024479167,2.851861111,0.947444444,0.431381944,1.413847222,2.150069444,13.94039583,-1.507743056,0.564449597,0.529638792,0.390991618,0.22108891,4.396736111,16.11241319,9.982740972,14.47458819,1.693943056,1.497267361,11.30988264,20.21087708,114.1484444,117.273125,-0.6348,2.262896871,23.1955625
16/01/2021,MEM,PHI,W 106-104,240,40,92.8,0.4319,25.9,54,0.4819,14.1,38.8,0.3611,18.4,23.9,0.7824,112.5,43.4,89.6,0.4878,30.2,54.7,0.5603,13.2,34.9,0.3821,17,22,0.7748,117,4.851284722,10.95267361,0.442283514,1.762958333,4.660951389,0.286214285,2.192027778,2.823090278,0.560341833,1.198986111,3.870534722,5.069520833,3.094777778,0.959701389,0.477722222,1.742090278,2.114652778,13.65755556,-2.228493056,0.549612083,0.514827563,0.415738361,0.331161639,4.692010417,16.14212569,9.897333333,17.11287222,1.578728472,1.643493056,13.0391,20.20716319,108.3108611,113.9636111,-0.955565278,1.923941609,23.25927778
16/01/2021,PHI,MEM,L 104-106,240,39.2,87.4,0.4489,27.2,53.6,0.508,12,33.8,0.3578,15.2,19.5,0.7606,105.6,40.8,92.1,0.4438,30.6,61,0.5028,10.2,31.1,0.3268,13.5,17,0.8048,105.3,4.729590278,10.53575694,0.456032285,1.466736111,4.064340278,0.287755167,1.795402778,2.294923611,0.475390201,1.121326389,4.074125,5.195451389,3.035347222,1.066333333,0.660152778,1.896888889,1.820180556,12.72131944,0.793236111,0.556115632,0.525635639,0.39598541,0.21642175,4.38810625,15.36197222,9.994052778,16.98625278,1.828582639,1.96329375,14.40130903,20.21339792,106.3435694,106.892375,-1.087172222,1.659476396,22.67860417
16/01/2021,DET,MIA,W 120-100,240,40.5,89.9,0.4492,25.2,49.2,0.5176,15.3,40.7,0.3719,17.6,23,0.7874,113.9,40.1,83.7,0.4792,26.9,46.8,0.5751,13.2,36.9,0.3572,17.6,23.4,0.7461,111,4.732263889,10.51894444,0.459401285,1.787409722,4.737555556,0.300791354,2.017951389,2.571958333,0.542523514,1.125625,3.857694444,4.983319444,2.958618056,1.187277778,0.417506944,1.662090278,2.276326389,13.26988889,1.756895833,0.575135799,0.542162653,0.458447681,0.333123264,4.394394444,16.68927847,10.17689653,15.45679514,2.1107375,1.582819444,13.07884583,20.20828403,112.0232778,110.1025556,-0.458940972,2.108891493,22.81661111
16/01/2021,MIA,DET,L 100-120,240,42.9,86,0.4986,27.9,48.4,0.5765,15,37.6,0.3983,14.5,21.1,0.6641,115.3,37.8,92.6,0.4079,24.4,54.3,0.4494,13.4,38.3,0.3516,19.8,24.4,0.8185,108.8,5.322826389,10.64538889,0.487038097,1.810652778,4.497784722,0.351321576,1.823902778,2.6495,0.37750634,1.014666667,4.649986111,5.664652778,3.457729167,0.940243056,0.787652778,2.124847222,2.480756944,14.28020833,4.112409722,0.591479083,0.57167834,0.462802896,0.273466326,4.433909722,15.90552083,10.73752014,16.60780903,1.535414583,2.408336111,15.840575,20.6232,114.6583889,110.9424375,0.125049306,1.706420389,25.13048611
16/01/2021,ATL,POR,L 106-112,240,40.8,87.9,0.4632,27.5,51.8,0.5297,13.3,36.1,0.3628,19.6,24.9,0.8018,114.5,40.2,90.2,0.4455,23.6,46.6,0.5085,16.6,43.6,0.3796,19.4,23.7,0.8276,116.4,4.793486111,10.20524306,0.456964986,1.599583333,4.202659722,0.291552854,2.267451389,2.838479167,0.520905014,0.940965278,4.168,5.108965278,2.971805556,0.727659722,0.523618056,1.632513889,2.046201389,13.45400694,-0.368631944,0.565677972,0.527783306,0.400224687,0.29489716,4.156376389,16.15775,10.30286389,15.90411319,1.350589583,2.284736111,12.76966458,20.00118472,112.2195833,114.8281319,-1.211244444,1.901164239,22.78605556
16/01/2021,POR,ATL,W 112-106,240,40.2,89.9,0.4472,28.2,53.8,0.5227,12,36.1,0.3283,18.3,22.5,0.8116,110.7,38.8,91.1,0.4268,25.7,52.8,0.4861,13.1,38.3,0.3356,20,24.9,0.7903,110.7,4.917458333,10.88972222,0.453685882,1.438263889,4.344298611,0.272148569,2.269354167,2.760958333,0.535539972,1.146944444,4.2954375,5.442381944,2.933159722,0.927083333,0.690965278,1.42475,2.233222222,13.54253472,1.028125,0.561095257,0.523985701,0.4115205,0.295389021,4.469025694,14.87321875,9.715341667,15.19947917,1.49748125,2.244826389,10.99303264,20.00185903,112.5286458,111.3994583,-0.124643056,2.221430012,23.536125
16/01/2021,HOU,SAS,L 91-103,240,41.8,88.4,0.4743,29.5,58,0.5143,12.3,30.4,0.3953,15,20.6,0.7306,110.9,40.8,93.6,0.4363,29.2,62,0.4726,11.6,31.6,0.3627,14.6,18.7,0.7871,107.8,5.057972222,10.6465625,0.484954375,1.476611111,3.541416667,0.288047958,1.816881944,2.504708333,0.487117576,1.161486111,4.727291667,5.888777778,2.953861111,0.6185625,0.600291667,1.593840278,1.932472222,13.4094375,2.840881944,0.577290007,0.554505264,0.35635684,0.276282007,4.355731944,16.73863889,10.90683403,14.87893889,0.9875375,1.850245833,13.20801597,20.20950278,113.2302153,108.7978542,-0.425125,1.870376966,23.47093056
16/01/2021,SAS,HOU,W 103-91,240,41.8,90.2,0.464,29.9,58.2,0.5149,11.9,32,0.3678,16.9,22.9,0.7516,112.4,40.2,86.2,0.4659,27.1,48,0.5652,13.1,38.2,0.3399,17.6,23.4,0.7438,111.1,5.207590278,11.002875,0.454614944,1.487006944,3.929340278,0.292746674,2.040756944,2.742833333,0.540815153,1.172597222,4.181,5.353597222,2.917854167,0.991652778,0.670618056,1.578041667,2.178888889,13.94294444,1.990131944,0.544135792,0.51412059,0.354189125,0.285037271,4.779477778,16.41728681,10.50320069,14.676175,1.7072,2.41361875,12.10470347,20.20738958,111.0410208,111.1674583,-0.5211125,1.893659021,23.87666667
16/01/2021,CHO,TOR,L 113-116,240,39.1,86.6,0.4525,25.9,50.1,0.5189,13.2,36.5,0.3649,20.6,25.8,0.7968,112,39.5,89.3,0.4428,23.3,46.1,0.5077,16.2,43.2,0.3773,17.1,21.6,0.8049,112.3,4.727715278,10.51819444,0.446804979,1.625270833,4.447111111,0.298134972,2.625180556,3.224680556,0.549924021,1.131076389,4.211277778,5.342354167,3.294444444,0.724881944,0.726631944,1.764756944,2.138388889,13.70588194,0.424166667,0.564457049,0.521967451,0.41774209,0.322675604,4.640255556,15.50193611,10.20383611,17.34206042,1.292272222,2.750619444,12.62346667,19.99928056,111.3060694,113.3671319,-0.489894444,2.026451443,23.79419444
16/01/2021,TOR,CHO,W 116-113,240,39.2,88.4,0.4462,25.9,48,0.5408,13.3,40.4,0.3296,14.7,20.8,0.7177,106.4,38.3,86.2,0.4467,25.3,50.7,0.5028,13,35.5,0.3675,17.1,22.1,0.7577,106.7,4.612347222,10.39578472,0.455584653,1.543555556,4.672347222,0.269667826,1.754541667,2.386798611,0.471161694,1.447993056,4.036909722,5.484902778,3.398708333,1.011520833,0.665222222,1.808368056,2.054472222,12.52279167,0.137722222,0.553539847,0.530271292,0.446104639,0.271872306,5.365813889,15.19625972,10.21285972,17.96281875,1.767739583,2.197988194,13.92792569,19.99755069,108.9404375,110.0477014,-0.278436111,1.989554998,23.08314583
15/01/2021,BOS,ORL,W 124-97,240,42.3,88.7,0.476,29.4,53.4,0.551,12.9,35.3,0.3547,13.1,18.3,0.726,110.6,39.6,91.7,0.4331,30,61.9,0.4846,9.6,29.8,0.3226,16.6,19.8,0.8251,105.4,4.722048611,9.899972222,0.464895896,1.417604167,3.873958333,0.304949243,1.508479167,2.0945625,0.460646583,0.8955625,3.946513889,4.842076389,2.851118056,0.779201389,0.595986111,1.461236111,1.962333333,12.37018056,2.300208333,0.563925319,0.539914028,0.433902278,0.222105389,4.011611111,15.08072153,9.837545833,15.25997014,1.498772917,1.93410625,12.13255694,20.00535417,109.8429583,106.9126181,-0.244391667,2.249477634,21.4385625
15/01/2021,ORL,BOS,L 97-124,240,40.4,86.4,0.4687,28.3,53.6,0.5267,12.1,32.8,0.3682,18.3,23,0.7952,111.2,42.6,88.8,0.4819,30.4,57.7,0.5328,12.2,31.1,0.3904,15.6,20.8,0.7443,113,4.902736111,10.33518056,0.458642486,1.430236111,3.852104167,0.278555056,2.197180556,2.749236111,0.583262722,0.912902778,3.732145833,4.645048611,2.629270833,0.852354167,0.584673611,1.710604167,2.17125,13.43288889,-0.751534722,0.561556014,0.525100285,0.375294681,0.285082819,4.115839583,14.80440972,9.536870833,14.80137361,1.551379861,1.861788889,12.81962222,19.99674306,111.7321111,113.5803611,-0.534283333,1.75028616,22.14423611
15/01/2021,CLE,NYK,W 106-103,240,38.6,86.8,0.4455,25.7,48,0.5333,12.9,38.8,0.331,14.5,19.7,0.7274,104.6,38.6,85.6,0.4519,29.1,58.5,0.4982,9.5,27.1,0.3632,14.7,19.9,0.738,101.4,4.677958333,10.43682639,0.447561292,1.520840278,4.5164375,0.329087444,1.867729167,2.525833333,0.449050938,1.1451875,3.949333333,5.094520833,2.761388889,0.829951389,0.657909722,1.3343125,1.988652778,12.74448611,1.583083333,0.551974764,0.524908042,0.449142604,0.219084187,4.325993056,15.02539236,9.646286806,15.30307222,1.390832639,2.085536111,9.575821528,20.00187569,112.6196944,106.6581736,0.132795139,2.301928636,22.08825694
15/01/2021,NYK,CLE,L 103-106,240,37.7,82.8,0.4556,24.5,50.4,0.4854,13.2,32.4,0.4011,12.9,17.6,0.7474,101.5,36.8,86,0.4282,28,58.6,0.4756,8.8,27.4,0.3267,11.4,17.7,0.64,93.8,4.322194444,9.346736111,0.444989326,1.465041667,3.511118056,0.316980819,1.564659722,2.1440625,0.444649535,1.205173611,4.014409722,5.219583333,2.897944444,1.040777778,0.550416667,2.012013889,1.897979167,11.67409028,5.209659722,0.541116722,0.518635708,0.381048646,0.222733757,5.284070833,15.07384514,10.47940486,16.83617778,1.98906875,1.798949306,15.85711319,20.00456111,104.7171597,99.17811806,0.483247917,1.543120136,21.3828125
15/01/2021,LAL,NOP,W 112-95,240,38,84.9,0.4482,21.9,41.7,0.5228,16.1,43.2,0.3753,14.9,18.5,0.7913,107,39.3,85.8,0.4593,29.1,54.4,0.5402,10.2,31.4,0.3067,18.2,25.5,0.6966,107,4.536916667,10.08588889,0.45312591,1.970125,5.181791667,0.323329368,1.821881944,2.201993056,0.469929924,0.798375,3.819784722,4.618159722,3.360666667,0.953013889,0.540986111,1.6416875,2.402194444,12.86584028,0.981881944,0.578654181,0.549762146,0.515358188,0.228376458,3.280836111,15.04316806,9.189075,18.02152569,1.616336806,1.874588889,13.29855903,20.20753819,110.1142986,110.0565556,-0.381528472,2.199143079,22.33866667
15/01/2021,NOP,LAL,L 95-112,240,39.5,90.2,0.4381,27.7,56.6,0.4909,11.8,33.6,0.3563,13.7,17.4,0.8047,104.5,42.6,88.3,0.4842,30.4,57.4,0.5323,12.2,30.9,0.3954,15.6,20.5,0.7649,113,4.473888889,10.08977083,0.418059715,1.301284722,3.7076875,0.294547181,1.6583125,2.043201389,0.471643389,0.846840278,3.656722222,4.5035625,2.745986111,0.854701389,0.545375,1.352819444,1.943798611,11.907375,-5.08775,0.508692437,0.48117534,0.377356799,0.232172396,3.669154861,15.39231597,9.290940278,15.77705208,1.584959722,1.710627083,10.67916319,19.99508958,102.8889097,113.9209097,-1.31059375,2.278242227,20.557
15/01/2021,DAL,MIL,L 109-112,240,40.2,89.5,0.4504,26.7,54,0.5009,13.5,35.5,0.3744,15.4,20,0.7631,109.3,44,90.7,0.4868,27.6,49.9,0.5538,16.4,40.8,0.3942,14.8,19.7,0.7644,119.2,4.615756944,10.12502083,0.443699903,1.565416667,3.983722222,0.281889549,1.76475,2.274652778,0.518389312,1.008770833,3.882555556,4.891326389,2.729236111,0.734659722,0.544923611,1.6544375,1.881659722,12.56168056,-3.935305556,0.547315007,0.518016181,0.406564653,0.224854222,4.343857639,15.29503264,9.694263194,15.26677639,1.359139583,1.956440972,13.13342222,20.00014375,108.435375,117.715,-1.30229375,1.938583503,21.46182639
