,Date,Tm,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
83,2021/3/23,POR,BRK,L 112-116,240,36,90,0.4,17,35,0.486,19,55,0.345,21,23,0.913,112,43,87,0.494,34,57,0.596,9,30,0.3,21,27,0.778,116
84,2021/3/22,CHI,UTA,L 95-120,240,39,96,0.406,33,70,0.471,6,26,0.231,11,12,0.917,95,45,92,0.489,28,53,0.528,17,39,0.436,13,15,0.867,120
85,2021/3/22,UTA,CHI,W 120-95,240,45,92,0.489,28,53,0.528,17,39,0.436,13,15,0.867,120,39,96,0.406,33,70,0.471,6,26,0.231,11,12,0.917,95
86,2021/3/22,CLE,SAC,L 105-119,240,41,96,0.427,37,79,0.468,4,17,0.235,19,23,0.826,105,49,90,0.544,36,60,0.6,13,30,0.433,8,12,0.667,119
87,2021/3/22,SAC,CLE,W 119-105,240,49,90,0.544,36,60,0.6,13,30,0.433,8,12,0.667,119,41,96,0.427,37,79,0.468,4,17,0.235,19,23,0.826,105
88,2021/3/22,HOU,TOR,W 117-99,240,41,90,0.456,27,54,0.5,14,36,0.389,21,26,0.808,117,37,87,0.425,27,47,0.574,10,40,0.25,15,19,0.789,99
89,2021/3/22,TOR,HOU,L 99-117,240,37,87,0.425,27,47,0.574,10,40,0.25,15,19,0.789,99,41,90,0.456,27,54,0.5,14,36,0.389,21,26,0.808,117
90,2021/3/22,ATL,LAC,L 110-119,240,43,95,0.453,31,61,0.508,12,34,0.353,12,16,0.75,110,42,85,0.494,25,47,0.532,17,38,0.447,18,20,0.9,119
91,2021/3/22,LAC,ATL,W 119-110,240,42,85,0.494,25,47,0.532,17,38,0.447,18,20,0.9,119,43,95,0.453,31,61,0.508,12,34,0.353,12,16,0.75,110
92,2021/3/22,BOS,MEM,L 126-132 (OT),265,47,90,0.522,30,55,0.545,17,35,0.486,15,24,0.625,126,55,110,0.5,43,75,0.573,12,35,0.343,10,15,0.667,132
93,2021/3/22,MEM,BOS,W 132-126 (OT),265,55,110,0.5,43,75,0.573,12,35,0.343,10,15,0.667,132,47,90,0.522,30,55,0.545,17,35,0.486,15,24,0.625,126
94,2021/3/22,IND,MIL,L 113-140,240,45,111,0.405,33,61,0.541,12,50,0.24,11,12,0.917,113,53,94,0.564,29,55,0.527,24,39,0.615,10,15,0.667,140
95,2021/3/22,MIL,IND,W 140-113,240,53,94,0.564,29,55,0.527,24,39,0.615,10,15,0.667,140,45,111,0.405,33,61,0.541,12,50,0.24,11,12,0.917,113
96,2021/3/22,MIN,OKC,L 103-112,240,38,92,0.413,24,53,0.453,14,39,0.359,13,18,0.722,103,41,87,0.471,20,50,0.4,21,37,0.568,9,10,0.9,112
97,2021/3/22,OKC,MIN,W 112-103,240,41,87,0.471,20,50,0.4,21,37,0.568,9,10,0.9,112,38,92,0.413,24,53,0.453,14,39,0.359,13,18,0.722,103
98,2021/3/22,CHO,SAS,W 100-97,240,34,81,0.42,22,49,0.449,12,32,0.375,20,23,0.87,100,36,78,0.462,25,46,0.543,11,32,0.344,14,17,0.824,97
99,2021/3/22,SAS,CHO,L 97-100,240,36,78,0.462,25,46,0.543,11,32,0.344,14,17,0.824,97,34,81,0.42,22,49,0.449,12,32,0.375,20,23,0.87,100
100,2021/3/21,BOS,ORL,W 112-96,240,40,88,0.455,17,33,0.515,23,55,0.418,9,9,1,112,32,84,0.381,21,50,0.42,11,34,0.324,21,30,0.7,96
101,2021/3/21,ORL,BOS,L 96-112,240,32,84,0.381,21,50,0.42,11,34,0.324,21,30,0.7,96,40,88,0.455,17,33,0.515,23,55,0.418,9,9,1,112
102,2021/3/21,BRK,WAS,W 113-106,240,44,90,0.489,35,61,0.574,9,29,0.31,16,22,0.727,113,42,79,0.532,35,58,0.603,7,21,0.333,15,19,0.789,106
103,2021/3/21,WAS,BRK,L 106-113,240,42,79,0.532,35,58,0.603,7,21,0.333,15,19,0.789,106,44,90,0.489,35,61,0.574,9,29,0.31,16,22,0.727,113
104,2021/3/21,CLE,TOR,W 116-105,240,39,77,0.506,22,44,0.5,17,33,0.515,21,28,0.75,116,37,95,0.389,22,49,0.449,15,46,0.326,16,19,0.842,105
105,2021/3/21,TOR,CLE,L 105-116,240,37,95,0.389,22,49,0.449,15,46,0.326,16,19,0.842,105,39,77,0.506,22,44,0.5,17,33,0.515,21,28,0.75,116
106,2021/3/21,DEN,NOP,L 108-113,240,44,88,0.5,32,54,0.593,12,34,0.353,8,10,0.8,108,41,85,0.482,33,57,0.579,8,28,0.286,23,30,0.767,113
107,2021/3/21,NOP,DEN,W 113-108,240,41,85,0.482,33,57,0.579,8,28,0.286,23,30,0.767,113,44,88,0.5,32,54,0.593,12,34,0.353,8,10,0.8,108
108,2021/3/21,CHI,DET,W 100-86,240,37,80,0.463,23,52,0.442,14,28,0.5,12,14,0.857,100,32,82,0.39,28,57,0.491,4,25,0.16,18,25,0.72,86
109,2021/3/21,DET,CHI,L 86-100,240,32,82,0.39,28,57,0.491,4,25,0.16,18,25,0.72,86,37,80,0.463,23,52,0.442,14,28,0.5,12,14,0.857,100
110,2021/3/21,HOU,OKC,L 112-114,240,39,79,0.494,25,41,0.61,14,38,0.368,20,27,0.741,112,42,91,0.462,29,52,0.558,13,39,0.333,17,25,0.68,114
111,2021/3/21,OKC,HOU,W 114-112,240,42,91,0.462,29,52,0.558,13,39,0.333,17,25,0.68,114,39,79,0.494,25,41,0.61,14,38,0.368,20,27,0.741,112
112,2021/3/21,IND,MIA,W 109-106 (OT),265,38,98,0.388,23,53,0.434,15,45,0.333,18,20,0.9,109,39,97,0.402,30,60,0.5,9,37,0.243,19,23,0.826,106
113,2021/3/21,MIA,IND,L 106-109 (OT),265,39,97,0.402,30,60,0.5,9,37,0.243,19,23,0.826,106,38,98,0.388,23,53,0.434,15,45,0.333,18,20,0.9,109
114,2021/3/21,NYK,PHI,L 100-101 (OT),265,38,88,0.432,27,64,0.422,11,24,0.458,13,23,0.565,100,38,82,0.463,27,57,0.474,11,25,0.44,14,23,0.609,101
115,2021/3/21,PHI,NYK,W 101-100 (OT),265,38,82,0.463,27,57,0.474,11,25,0.44,14,23,0.609,101,38,88,0.432,27,64,0.422,11,24,0.458,13,23,0.565,100
116,2021/3/21,LAL,PHO,L 94-111,240,35,85,0.412,30,60,0.5,5,25,0.2,19,28,0.679,94,42,87,0.483,33,55,0.6,9,32,0.281,18,23,0.783,111
117,2021/3/21,PHO,LAL,W 111-94,240,42,87,0.483,33,55,0.6,9,32,0.281,18,23,0.783,111,35,85,0.412,30,60,0.5,5,25,0.2,19,28,0.679,94
118,2021/3/21,DAL,POR,W 132-92,240,48,86,0.558,29,49,0.592,19,37,0.514,17,20,0.85,132,34,89,0.382,25,48,0.521,9,41,0.22,15,19,0.789,92
119,2021/3/21,POR,DAL,L 92-132,240,34,89,0.382,25,48,0.521,9,41,0.22,15,19,0.789,92,48,86,0.558,29,49,0.592,19,37,0.514,17,20,0.85,132
120,2021/3/20,CHO,LAC,L 98-125,240,31,80,0.388,16,39,0.41,15,41,0.366,21,28,0.75,98,45,86,0.523,33,52,0.635,12,34,0.353,23,23,1,125
121,2021/3/20,LAC,CHO,W 125-98,240,45,86,0.523,33,52,0.635,12,34,0.353,23,23,1,125,31,80,0.388,16,39,0.41,15,41,0.366,21,28,0.75,98
122,2021/3/20,ATL,LAL,W 99-94,240,39,98,0.398,26,61,0.426,13,37,0.351,8,9,0.889,99,34,81,0.42,26,55,0.473,8,26,0.308,18,24,0.75,94
123,2021/3/20,LAL,ATL,L 94-99,240,34,81,0.42,26,55,0.473,8,26,0.308,18,24,0.75,94,39,98,0.398,26,61,0.426,13,37,0.351,8,9,0.889,99
124,2021/3/20,GSW,MEM,L 103-111,240,31,90,0.344,18,49,0.367,13,41,0.317,28,34,0.824,103,37,95,0.389,27,63,0.429,10,32,0.313,27,31,0.871,111
125,2021/3/20,MEM,GSW,W 111-103,240,37,95,0.389,27,63,0.429,10,32,0.313,27,31,0.871,111,31,90,0.344,18,49,0.367,13,41,0.317,28,34,0.824,103
